time,Ca,Cu,CL_BoNet
490.7,0.012474619,1.088321449,0.071073264
490.725,0.012474896,1.088345646,0.071076171
490.75,0.012475174,1.088369842,0.071079078
490.775,0.012475451,1.088394037,0.071081985
490.8,0.012475728,1.088418232,0.071084892
490.825,0.012476005,1.088442426,0.071087798
490.85,0.012476283,1.08846662,0.071090705
490.875,0.01247656,1.088490813,0.071093611
490.9,0.012476837,1.088515006,0.071096518
490.925,0.012477115,1.088539198,0.071099424
490.95,0.012477392,1.08856339,0.071102331
490.975,0.012477669,1.088587581,0.071105237
491,0.012477946,1.088611772,0.071108143
491.025,0.012478224,1.088635962,0.071111049
491.05,0.012478501,1.088660151,0.071113955
491.075,0.012478778,1.08868434,0.071116861
491.1,0.012479055,1.088708529,0.071119767
491.125,0.012479333,1.088732717,0.071122673
491.15,0.01247961,1.088756904,0.071125579
491.175,0.012479887,1.088781091,0.071128485
491.2,0.012480164,1.088805277,0.07113139
491.225,0.012480442,1.088829463,0.071134296
491.25,0.012480719,1.088853648,0.071137201
491.275,0.012480996,1.088877833,0.071140107
491.3,0.012481273,1.088902017,0.071143012
491.325,0.01248155,1.0889262,0.071145918
491.35,0.012481828,1.088950383,0.071148823
491.375,0.012482105,1.088974566,0.071151728
491.4,0.012482382,1.088998748,0.071154633
491.425,0.012482659,1.089022929,0.071157538
491.45,0.012482936,1.08904711,0.071160443
491.475,0.012483213,1.08907129,0.071163348
491.5,0.012483491,1.08909547,0.071166253
491.525,0.012483768,1.089119649,0.071169158
491.55,0.012484045,1.089143828,0.071172063
491.575,0.012484322,1.089168006,0.071174968
491.6,0.012484599,1.089192184,0.071177872
491.625,0.012484876,1.089216361,0.071180777
491.65,0.012485153,1.089240537,0.071183681
491.675,0.01248543,1.089264713,0.071186586
491.7,0.012485707,1.089288889,0.07118949
491.725,0.012485985,1.089313063,0.071192394
491.75,0.012486262,1.089337238,0.071195299
491.775,0.012486539,1.089361412,0.071198203
491.8,0.012486816,1.089385585,0.071201107
491.825,0.012487093,1.089409758,0.071204011
491.85,0.01248737,1.08943393,0.071206915
491.875,0.012487647,1.089458101,0.071209819
491.9,0.012487924,1.089482273,0.071212723
491.925,0.012488201,1.089506443,0.071215626
491.95,0.012488478,1.089530613,0.07121853
491.975,0.012488755,1.089554783,0.071221434
492,0.012489032,1.089578952,0.071224337
492.025,0.012489309,1.08960312,0.071227241
492.05,0.012489586,1.089627288,0.071230144
492.075,0.012489863,1.089651455,0.071233048
492.1,0.01249014,1.089675622,0.071235951
492.125,0.012490417,1.089699788,0.071238854
492.15,0.012490694,1.089723954,0.071241758
492.175,0.012490971,1.089748119,0.071244661
492.2,0.012491248,1.089772284,0.071247564
492.225,0.012491525,1.089796448,0.071250467
492.25,0.012491802,1.089820611,0.07125337
492.275,0.012492079,1.089844774,0.071256273
492.3,0.012492356,1.089868937,0.071259176
492.325,0.012492633,1.089893099,0.071262078
492.35,0.01249291,1.08991726,0.071264981
492.375,0.012493187,1.089941421,0.071267884
492.4,0.012493464,1.089965581,0.071270786
492.425,0.012493741,1.089989741,0.071273689
492.45,0.012494017,1.0900139,0.071276591
492.475,0.012494294,1.090038059,0.071279493
492.5,0.012494571,1.090062217,0.071282396
492.525,0.012494848,1.090086375,0.071285298
492.55,0.012495125,1.090110532,0.0712882
492.575,0.012495402,1.090134688,0.071291102
492.6,0.012495679,1.090158844,0.071294004
492.625,0.012495956,1.090183,0.071296906
492.65,0.012496233,1.090207155,0.071299808
492.675,0.012496509,1.090231309,0.07130271
492.7,0.012496786,1.090255463,0.071305612
492.725,0.012497063,1.090279616,0.071308513
492.75,0.01249734,1.090303769,0.071311415
492.775,0.012497617,1.090327921,0.071314317
492.8,0.012497894,1.090352073,0.071317218
492.825,0.01249817,1.090376224,0.07132012
492.85,0.012498447,1.090400374,0.071323021
492.875,0.012498724,1.090424524,0.071325922
492.9,0.012499001,1.090448674,0.071328824
492.925,0.012499278,1.090472823,0.071331725
492.95,0.012499554,1.090496971,0.071334626
492.975,0.012499831,1.090521119,0.071337527
493,0.012500108,1.090545266,0.071340428
493.025,0.012500385,1.090569413,0.071343329
493.05,0.012500661,1.090593559,0.07134623
493.075,0.012500938,1.090617705,0.071349131
493.1,0.012501215,1.09064185,0.071352031
493.125,0.012501492,1.090665995,0.071354932
493.15,0.012501768,1.090690139,0.071357833
493.175,0.012502045,1.090714283,0.071360733
493.2,0.012502322,1.090738426,0.071363634
493.225,0.012502599,1.090762568,0.071366534
493.25,0.012502875,1.09078671,0.071369434
493.275,0.012503152,1.090810851,0.071372335
493.3,0.012503429,1.090834992,0.071375235
493.325,0.012503705,1.090859133,0.071378135
493.35,0.012503982,1.090883272,0.071381035
493.375,0.012504259,1.090907412,0.071383935
493.4,0.012504535,1.09093155,0.071386835
493.425,0.012504812,1.090955688,0.071389735
493.45,0.012505089,1.090979826,0.071392635
493.475,0.012505365,1.091003963,0.071395535
493.5,0.012505642,1.0910281,0.071398434
493.525,0.012505919,1.091052236,0.071401334
493.55,0.012506195,1.091076371,0.071404234
493.575,0.012506472,1.091100506,0.071407133
493.6,0.012506749,1.09112464,0.071410033
493.625,0.012507025,1.091148774,0.071412932
493.65,0.012507302,1.091172907,0.071415831
493.675,0.012507578,1.09119704,0.07141873
493.7,0.012507855,1.091221172,0.07142163
493.725,0.012508132,1.091245304,0.071424529
493.75,0.012508408,1.091269435,0.071427428
493.775,0.012508685,1.091293566,0.071430327
493.8,0.012508961,1.091317696,0.071433226
493.825,0.012509238,1.091341825,0.071436125
493.85,0.012509515,1.091365954,0.071439023
493.875,0.012509791,1.091390083,0.071441922
493.9,0.012510068,1.091414211,0.071444821
493.925,0.012510344,1.091438338,0.071447719
493.95,0.012510621,1.091462465,0.071450618
493.975,0.012510897,1.091486591,0.071453516
494,0.012511174,1.091510717,0.071456415
494.025,0.01251145,1.091534842,0.071459313
494.05,0.012511727,1.091558967,0.071462211
494.075,0.012512003,1.091583091,0.07146511
494.1,0.01251228,1.091607214,0.071468008
494.125,0.012512556,1.091631337,0.071470906
494.15,0.012512833,1.09165546,0.071473804
494.175,0.012513109,1.091679582,0.071476702
494.2,0.012513386,1.091703703,0.0714796
494.225,0.012513662,1.091727824,0.071482497
494.25,0.012513939,1.091751944,0.071485395
494.275,0.012514215,1.091776064,0.071488293
494.3,0.012514492,1.091800184,0.071491191
494.325,0.012514768,1.091824302,0.071494088
494.35,0.012515044,1.09184842,0.071496986
494.375,0.012515321,1.091872538,0.071499883
494.4,0.012515597,1.091896655,0.07150278
494.425,0.012515874,1.091920772,0.071505678
494.45,0.01251615,1.091944888,0.071508575
494.475,0.012516427,1.091969003,0.071511472
494.5,0.012516703,1.091993118,0.071514369
494.525,0.012516979,1.092017233,0.071517266
494.55,0.012517256,1.092041346,0.071520163
494.575,0.012517532,1.09206546,0.07152306
494.6,0.012517809,1.092089573,0.071525957
494.625,0.012518085,1.092113685,0.071528854
494.65,0.012518361,1.092137796,0.07153175
494.675,0.012518638,1.092161908,0.071534647
494.7,0.012518914,1.092186018,0.071537544
494.725,0.01251919,1.092210128,0.07154044
494.75,0.012519467,1.092234238,0.071543337
494.775,0.012519743,1.092258347,0.071546233
494.8,0.012520019,1.092282455,0.071549129
494.825,0.012520296,1.092306563,0.071552026
494.85,0.012520572,1.092330671,0.071554922
494.875,0.012520848,1.092354777,0.071557818
494.9,0.012521125,1.092378884,0.071560714
494.925,0.012521401,1.09240299,0.07156361
494.95,0.012521677,1.092427095,0.071566506
494.975,0.012521953,1.092451199,0.071569402
495,0.01252223,1.092475304,0.071572298
495.025,0.012522506,1.092499407,0.071575193
495.05,0.012522782,1.09252351,0.071578089
495.075,0.012523059,1.092547613,0.071580985
495.1,0.012523335,1.092571715,0.07158388
495.125,0.012523611,1.092595816,0.071586776
495.15,0.012523887,1.092619917,0.071589671
495.175,0.012524163,1.092644018,0.071592567
495.2,0.01252444,1.092668117,0.071595462
495.225,0.012524716,1.092692217,0.071598357
495.25,0.012524992,1.092716316,0.071601252
495.275,0.012525268,1.092740414,0.071604147
495.3,0.012525545,1.092764511,0.071607042
495.325,0.012525821,1.092788609,0.071609937
495.35,0.012526097,1.092812705,0.071612832
495.375,0.012526373,1.092836801,0.071615727
495.4,0.012526649,1.092860897,0.071618622
495.425,0.012526925,1.092884992,0.071621517
495.45,0.012527202,1.092909086,0.071624411
495.475,0.012527478,1.09293318,0.071627306
495.5,0.012527754,1.092957273,0.0716302
495.525,0.01252803,1.092981366,0.071633095
495.55,0.012528306,1.093005459,0.071635989
495.575,0.012528582,1.09302955,0.071638883
495.6,0.012528859,1.093053642,0.071641778
495.625,0.012529135,1.093077732,0.071644672
495.65,0.012529411,1.093101822,0.071647566
495.675,0.012529687,1.093125912,0.07165046
495.7,0.012529963,1.093150001,0.071653354
495.725,0.012530239,1.09317409,0.071656248
495.75,0.012530515,1.093198177,0.071659142
495.775,0.012530791,1.093222265,0.071662036
495.8,0.012531067,1.093246352,0.071664929
495.825,0.012531343,1.093270438,0.071667823
495.85,0.012531619,1.093294524,0.071670717
495.875,0.012531896,1.093318609,0.07167361
495.9,0.012532172,1.093342694,0.071676504
495.925,0.012532448,1.093366778,0.071679397
495.95,0.012532724,1.093390862,0.07168229
495.975,0.012533,1.093414945,0.071685184
496,0.012533276,1.093439028,0.071688077
496.025,0.012533552,1.09346311,0.07169097
496.05,0.012533828,1.093487191,0.071693863
496.075,0.012534104,1.093511272,0.071696756
496.1,0.01253438,1.093535353,0.071699649
496.125,0.012534656,1.093559433,0.071702542
496.15,0.012534932,1.093583512,0.071705435
496.175,0.012535208,1.093607591,0.071708328
496.2,0.012535484,1.093631669,0.07171122
496.225,0.01253576,1.093655747,0.071714113
496.25,0.012536036,1.093679824,0.071717006
496.275,0.012536312,1.093703901,0.071719898
496.3,0.012536588,1.093727977,0.071722791
496.325,0.012536864,1.093752052,0.071725683
496.35,0.01253714,1.093776127,0.071728575
496.375,0.012537415,1.093800202,0.071731468
496.4,0.012537691,1.093824276,0.07173436
496.425,0.012537967,1.093848349,0.071737252
496.45,0.012538243,1.093872422,0.071740144
496.475,0.012538519,1.093896495,0.071743036
496.5,0.012538795,1.093920566,0.071745928
496.525,0.012539071,1.093944638,0.07174882
496.55,0.012539347,1.093968708,0.071751711
496.575,0.012539623,1.093992779,0.071754603
496.6,0.012539899,1.094016848,0.071757495
496.625,0.012540175,1.094040917,0.071760386
496.65,0.01254045,1.094064986,0.071763278
496.675,0.012540726,1.094089054,0.071766169
496.7,0.012541002,1.094113121,0.071769061
496.725,0.012541278,1.094137188,0.071771952
496.75,0.012541554,1.094161255,0.071774843
496.775,0.01254183,1.094185321,0.071777735
496.8,0.012542106,1.094209386,0.071780626
496.825,0.012542381,1.094233451,0.071783517
496.85,0.012542657,1.094257515,0.071786408
496.875,0.012542933,1.094281579,0.071789299
496.9,0.012543209,1.094305642,0.07179219
496.925,0.012543485,1.094329705,0.071795081
496.95,0.01254376,1.094353767,0.071797971
496.975,0.012544036,1.094377829,0.071800862
497,0.012544312,1.09440189,0.071803753
497.025,0.012544588,1.09442595,0.071806643
497.05,0.012544864,1.09445001,0.071809534
497.075,0.012545139,1.09447407,0.071812424
497.1,0.012545415,1.094498128,0.071815315
497.125,0.012545691,1.094522187,0.071818205
497.15,0.012545967,1.094546245,0.071821095
497.175,0.012546242,1.094570302,0.071823985
497.2,0.012546518,1.094594359,0.071826875
497.225,0.012546794,1.094618415,0.071829765
497.25,0.012547069,1.09464247,0.071832655
497.275,0.012547345,1.094666526,0.071835545
497.3,0.012547621,1.09469058,0.071838435
497.325,0.012547897,1.094714634,0.071841325
497.35,0.012548172,1.094738688,0.071844215
497.375,0.012548448,1.094762741,0.071847104
497.4,0.012548724,1.094786793,0.071849994
497.425,0.012548999,1.094810845,0.071852884
497.45,0.012549275,1.094834896,0.071855773
497.475,0.012549551,1.094858947,0.071858662
497.5,0.012549826,1.094882998,0.071861552
497.525,0.012550102,1.094907047,0.071864441
497.55,0.012550378,1.094931097,0.07186733
497.575,0.012550653,1.094955145,0.071870219
497.6,0.012550929,1.094979193,0.071873108
497.625,0.012551205,1.095003241,0.071875998
497.65,0.01255148,1.095027288,0.071878886
497.675,0.012551756,1.095051334,0.071881775
497.7,0.012552031,1.09507538,0.071884664
497.725,0.012552307,1.095099426,0.071887553
497.75,0.012552583,1.095123471,0.071890442
497.775,0.012552858,1.095147515,0.07189333
497.8,0.012553134,1.095171559,0.071896219
497.825,0.012553409,1.095195602,0.071899107
497.85,0.012553685,1.095219645,0.071901996
497.875,0.012553961,1.095243687,0.071904884
497.9,0.012554236,1.095267729,0.071907772
497.925,0.012554512,1.09529177,0.071910661
497.95,0.012554787,1.095315811,0.071913549
497.975,0.012555063,1.095339851,0.071916437
498,0.012555338,1.09536389,0.071919325
498.025,0.012555614,1.095387929,0.071922213
498.05,0.012555889,1.095411968,0.071925101
498.075,0.012556165,1.095436006,0.071927989
498.1,0.01255644,1.095460043,0.071930877
498.125,0.012556716,1.09548408,0.071933764
498.15,0.012556991,1.095508116,0.071936652
498.175,0.012557267,1.095532152,0.071939539
498.2,0.012557542,1.095556187,0.071942427
498.225,0.012557818,1.095580222,0.071945314
498.25,0.012558093,1.095604256,0.071948202
498.275,0.012558369,1.09562829,0.071951089
498.3,0.012558644,1.095652323,0.071953977
498.325,0.01255892,1.095676355,0.071956864
498.35,0.012559195,1.095700387,0.071959751
498.375,0.012559471,1.095724419,0.071962638
498.4,0.012559746,1.09574845,0.071965525
498.425,0.012560021,1.09577248,0.071968412
498.45,0.012560297,1.09579651,0.071971299
498.475,0.012560572,1.095820539,0.071974186
498.5,0.012560848,1.095844568,0.071977072
498.525,0.012561123,1.095868596,0.071979959
498.55,0.012561399,1.095892624,0.071982846
498.575,0.012561674,1.095916651,0.071985732
498.6,0.012561949,1.095940678,0.071988619
498.625,0.012562225,1.095964704,0.071991505
498.65,0.0125625,1.095988729,0.071994392
498.675,0.012562775,1.096012754,0.071997278
498.7,0.012563051,1.096036779,0.072000164
498.725,0.012563326,1.096060803,0.07200305
498.75,0.012563602,1.096084826,0.072005936
498.775,0.012563877,1.096108849,0.072008822
498.8,0.012564152,1.096132871,0.072011708
498.825,0.012564428,1.096156893,0.072014594
498.85,0.012564703,1.096180914,0.07201748
498.875,0.012564978,1.096204935,0.072020366
498.9,0.012565254,1.096228955,0.072023252
498.925,0.012565529,1.096252975,0.072026137
498.95,0.012565804,1.096276994,0.072029023
498.975,0.012566079,1.096301012,0.072031908
499,0.012566355,1.09632503,0.072034794
499.025,0.01256663,1.096349048,0.072037679
499.05,0.012566905,1.096373065,0.072040565
499.075,0.012567181,1.096397081,0.07204345
499.1,0.012567456,1.096421097,0.072046335
499.125,0.012567731,1.096445113,0.07204922
499.15,0.012568006,1.096469127,0.072052105
499.175,0.012568282,1.096493142,0.07205499
499.2,0.012568557,1.096517155,0.072057875
499.225,0.012568832,1.096541168,0.07206076
499.25,0.012569107,1.096565181,0.072063645
499.275,0.012569383,1.096589193,0.07206653
499.3,0.012569658,1.096613205,0.072069414
499.325,0.012569933,1.096637216,0.072072299
499.35,0.012570208,1.096661226,0.072075184
499.375,0.012570483,1.096685236,0.072078068
499.4,0.012570759,1.096709246,0.072080952
499.425,0.012571034,1.096733255,0.072083837
499.45,0.012571309,1.096757263,0.072086721
499.475,0.012571584,1.096781271,0.072089605
499.5,0.012571859,1.096805278,0.07209249
499.525,0.012572134,1.096829285,0.072095374
499.55,0.01257241,1.096853291,0.072098258
499.575,0.012572685,1.096877297,0.072101142
499.6,0.01257296,1.096901302,0.072104026
499.625,0.012573235,1.096925306,0.072106909
499.65,0.01257351,1.09694931,0.072109793
499.675,0.012573785,1.096973314,0.072112677
499.7,0.01257406,1.096997317,0.072115561
499.725,0.012574335,1.097021319,0.072118444
499.75,0.012574611,1.097045321,0.072121328
499.775,0.012574886,1.097069323,0.072124211
499.8,0.012575161,1.097093324,0.072127095
499.825,0.012575436,1.097117324,0.072129978
499.85,0.012575711,1.097141324,0.072132861
499.875,0.012575986,1.097165323,0.072135744
499.9,0.012576261,1.097189322,0.072138628
499.925,0.012576536,1.09721332,0.072141511
499.95,0.012576811,1.097237317,0.072144394
499.975,0.012577086,1.097261314,0.072147277
500,0.012577361,1.097285311,0.072150159
500.025,0.012577636,1.097309307,0.072153042
500.05,0.012577911,1.097333302,0.072155925
500.075,0.012578186,1.097357297,0.072158808
500.1,0.012578461,1.097381292,0.07216169
500.125,0.012578736,1.097405286,0.072164573
500.15,0.012579011,1.097429279,0.072167455
500.175,0.012579286,1.097453272,0.072170338
500.2,0.012579561,1.097477264,0.07217322
500.225,0.012579836,1.097501256,0.072176103
500.25,0.012580111,1.097525247,0.072178985
500.275,0.012580386,1.097549237,0.072181867
500.3,0.012580661,1.097573227,0.072184749
500.325,0.012580936,1.097597217,0.072187631
500.35,0.012581211,1.097621206,0.072190513
500.375,0.012581486,1.097645195,0.072193395
500.4,0.012581761,1.097669183,0.072196277
500.425,0.012582036,1.09769317,0.072199159
500.45,0.012582311,1.097717157,0.07220204
500.475,0.012582586,1.097741143,0.072204922
500.5,0.012582861,1.097765129,0.072207804
500.525,0.012583136,1.097789114,0.072210685
500.55,0.012583411,1.097813099,0.072213567
500.575,0.012583686,1.097837083,0.072216448
500.6,0.012583961,1.097861067,0.072219329
500.625,0.012584235,1.09788505,0.072222211
500.65,0.01258451,1.097909033,0.072225092
500.675,0.012584785,1.097933015,0.072227973
500.7,0.01258506,1.097956996,0.072230854
500.725,0.012585335,1.097980977,0.072233735
500.75,0.01258561,1.098004957,0.072236616
500.775,0.012585885,1.098028937,0.072239497
500.8,0.012586159,1.098052917,0.072242378
500.825,0.012586434,1.098076896,0.072245258
500.85,0.012586709,1.098100874,0.072248139
500.875,0.012586984,1.098124852,0.07225102
500.9,0.012587259,1.098148829,0.0722539
500.925,0.012587534,1.098172806,0.072256781
500.95,0.012587808,1.098196782,0.072259661
500.975,0.012588083,1.098220757,0.072262542
501,0.012588358,1.098244732,0.072265422
